rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.77070652073705,81.89285033098483,002779,中坚科技,bottom_area,2025-06-03,97.15,2025-06-03,96.88,0.27869529314617075,3.5301403798513644,28.916281458654343,False,-2.7528,3.7948,4,4,4,100.0,30.635890319129533,38.253119429590015,19.721304706853832,0.27869529314617075,历史4/4次成功; 当前距低点0.28%; 最新日涨幅-2.75%; 状态bottom_area; 底部未确认
12,78.90504544352311,68.82042374413608,300622,博士眼镜,bottom_area,2025-06-03,30.45,2025-06-03,29.71,2.4907438572871032,4.510265903736115,28.940444869648413,False,0.8612,4.1383,3,6,3,50.0,33.49096633736921,46.42601004064069,17.509256142712896,2.4907438572871032,历史3/6次成功; 当前距低点2.49%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
13,76.7703231425572,66.06348282297208,688135,利扬芯片,bottom_area,2025-06-03,19.14,2025-05-30,18.81,1.7543859649122906,4.199893673577899,27.290297642056444,False,0.3145,2.6722,2,5,2,40.0,31.309047435333802,40.41850220264317,18.24561403508771,1.7543859649122906,历史2/5次成功; 当前距低点1.75%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
14,76.33064062568083,66.91869471440954,000715,中兴商业,bottom_area,2025-06-03,5.56,2025-06-03,5.41,2.7726432532347403,2.7726432532347403,28.815789473684205,False,1.4599,1.8646,2,4,2,50.0,26.722157697767457,29.105691056910565,17.22735674676526,2.7726432532347403,历史2/4次成功; 当前距低点2.77%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
15,75.44967245691221,65.76678284182304,301518,长华化学,bottom_area,2025-06-03,22.93,2025-06-03,22.38,2.4575513851653294,3.127792672028594,27.005870841487283,False,1.1023,7.4875,1,2,1,50.0,55.817490494296564,55.817490494296564,17.542448614834672,2.4575513851653294,历史1/2次成功; 当前距低点2.46%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
16,72.97172718351803,62.54539148838122,002041,登海种业,bottom_area,2025-06-03,9.91,2025-06-03,9.76,1.5368852459016429,1.6393442622950833,28.023598820059004,False,0.5071,0.6138,1,2,1,50.0,21.395106715252467,21.395106715252467,18.46311475409836,1.5368852459016429,历史1/2次成功; 当前距低点1.54%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
17,71.24648084870053,61.70745098039217,301316,慧博云通,bottom_area,2025-06-03,41.66,2025-06-03,40.8,2.1078431372549007,3.6519607843137307,32.147014801263936,False,0.1202,10.393,1,3,1,33.33333333333333,43.333333333333336,43.333333333333336,17.8921568627451,2.1078431372549007,历史1/3次成功; 当前距低点2.11%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
18,70.1030117868792,59.61584490876754,002136,安纳达,bottom_area,2025-06-03,10.96,2025-06-03,10.84,1.1070110701107103,2.214022140221404,27.491638795986617,False,-0.0912,8.0158,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,18.89298892988929,1.1070110701107103,历史1/3次成功; 当前距低点1.11%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
19,66.61710750218882,56.39990791066385,002042,华孚时尚,bottom_area,2025-06-03,4.67,2025-06-03,4.63,0.8639308855291584,1.7278617710583168,28.549382716049386,False,-0.4264,1.2978,1,2,1,50.0,42.41758241758243,42.41758241758243,19.136069114470843,0.8639308855291584,历史1/2次成功; 当前距低点0.86%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
20,64.92918666945533,54.50577208706786,300819,聚杰微纤,bottom_area,2025-06-03,22.59,2025-06-03,22.5,0.3999999999999994,3.1999999999999953,27.419354838709676,False,-0.4846,2.2239,1,2,1,50.0,26.54716175842936,26.54716175842936,19.6,0.3999999999999994,历史1/2次成功; 当前距低点0.40%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
21,61.24194487256226,53.31774722355067,603192,汇得科技,bottom_area,2025-06-03,21.41,2025-06-03,20.91,2.391200382592061,4.447632711621233,30.276758919639875,False,-0.0467,6.4181,1,4,1,25.0,25.562817719680464,25.562817719680464,17.60879961740794,2.391200382592061,历史1/4次成功; 当前距低点2.39%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
