rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.52665916136766,85.78214685511503,002600,领益智造,bottom_area,2022-09-30,4.45,2022-09-29,4.38,1.5981735159817416,4.109589041095884,29.240710823909538,False,0.6787,0.3493,3,3,3,100.0,22.07517457824405,38.381201044386415,8.401826484018258,1.5981735159817416,历史3/3次成功; 当前距低点1.60%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
74,61.4067256594467,57.599947145667315,300543,朗科智能,bottom_area,2022-09-30,8.67,2022-09-29,8.53,1.641266119577967,4.689331770222747,31.760000000000005,False,-0.2301,1.5984,1,2,1,50.0,18.559322033898297,18.559322033898297,8.358733880422035,1.641266119577967,历史1/2次成功; 当前距低点1.64%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
75,61.22807778562238,57.14338403773951,000020,深华发A,bottom_area,2022-09-30,8.1,2022-09-30,7.99,1.3767209011264008,4.505632040050055,28.660714285714278,False,-7.8498,5.2029,1,2,1,50.0,23.076923076923073,23.076923076923073,8.6232790988736,1.3767209011264008,历史1/2次成功; 当前距低点1.38%; 最新日涨幅-7.85%; 状态bottom_area; 底部未确认
76,60.44359238858828,55.917426806769875,601919,中远海控,bottom_area,2022-09-30,11.02,2022-09-30,10.92,0.9157509157509125,2.014652014652021,27.87318361955086,False,-0.5415,0.4913,1,2,1,50.0,40.45881126173098,40.45881126173098,9.084249084249088,0.9157509157509125,历史1/2次成功; 当前距低点0.92%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
77,59.430993481293406,54.98241617276934,000679,大连友谊,bottom_area,2022-09-30,4.4,2022-09-30,4.36,0.9174311926605512,3.8990825688073376,29.677419354838708,False,0.2278,1.8081,1,2,1,50.0,12.979351032448374,12.979351032448374,9.08256880733945,0.9174311926605512,历史1/2次成功; 当前距低点0.92%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
78,58.96599670091215,53.95883860717594,601686,友发集团,bottom_area,2022-09-30,5.83,2022-09-30,5.81,0.3442340791738462,1.8932874354561158,31.887456037514657,False,-0.3419,0.4289,1,2,1,50.0,22.923076923076927,22.923076923076927,9.655765920826154,0.3442340791738462,历史1/2次成功; 当前距低点0.34%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
79,58.86733629300778,53.515760266370705,002080,中材科技,bottom_area,2022-09-30,19.92,2022-09-30,19.92,0.0,2.309236947791151,30.568142209829208,False,-1.7751,0.4103,1,2,1,50.0,28.579356270810223,28.579356270810223,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
80,57.45890801919065,52.653333505869114,000338,潍柴动力,bottom_area,2022-09-30,9.62,2022-09-30,9.58,0.4175365344467552,1.565762004175369,27.861445783132528,False,0.2083,0.5575,1,3,1,33.33333333333333,13.774104683195592,13.774104683195592,9.582463465553245,0.4175365344467552,历史1/3次成功; 当前距低点0.42%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
81,57.299675559947325,52.45343434343436,002745,木林森,bottom_area,2022-09-30,8.28,2022-09-30,8.25,0.3636363636363559,1.9393939393939412,27.504393673110727,False,-0.6002,0.9616,1,2,1,50.0,15.06734006734006,15.06734006734006,9.636363636363644,0.3636363636363559,历史1/2次成功; 当前距低点0.36%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
82,56.54910263299301,51.408275120902736,605319,无锡振华,bottom_area,2022-09-30,12.62,2022-09-30,12.62,0.0,3.328050713153724,32.729211087420055,False,-2.3975,0.738,1,2,1,50.0,17.248790972595383,17.248790972595383,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
83,55.51007155414028,51.3368117977528,002355,兴民智通,bottom_area,2022-09-30,4.49,2022-09-30,4.45,0.8988764044943828,4.269662921348303,27.406199021207172,False,-0.6637,1.9723,1,2,1,50.0,15.624999999999991,15.624999999999991,9.101123595505618,0.8988764044943828,历史1/2次成功; 当前距低点0.90%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
84,54.69890313767739,50.674733152071695,300556,丝路视觉,bottom_area,2022-09-30,16.32,2022-09-30,16.16,0.990099009900991,1.9183168316831603,28.43224092116917,False,-0.0612,1.5616,1,2,1,50.0,13.183649971214734,13.183649971214734,9.009900990099009,0.990099009900991,历史1/2次成功; 当前距低点0.99%; 最新日涨幅-0.06%; 状态bottom_area; 底部未确认
85,54.25317822651449,49.32107111501317,600379,宝光股份,bottom_area,2022-09-30,9.58,2022-09-30,9.58,0.0,3.235908141962427,27.64350453172206,False,-3.1345,1.2248,1,2,1,50.0,16.242317822651444,16.242317822651444,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-3.13%; 状态bottom_area; 底部未确认
