rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.15971951333286,84.85710570303796,601388,怡球资源,bottom_area,2024-07-10,2.13,2024-07-09,2.1,1.428571428571419,3.809523809523813,29.292929292929294,False,-1.3889,0.6828,4,4,4,100.0,20.829293334305355,35.632183908045974,6.571428571428581,1.428571428571419,历史4/4次成功; 当前距低点1.43%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
73,77.05013964832717,72.83188288223894,300492,华图山鼎,bottom_area,2024-07-10,82.89,2024-07-10,82.01,1.0730398731861912,7.303987318619674,28.061403508771924,False,-5.1602,0.8197,1,1,1,100.0,12.034482758620696,12.034482758620696,6.9269601268138095,1.0730398731861912,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
74,77.0045868212353,77.793762712638,002389,航天彩虹,bottom_area,2024-07-10,12.46,2024-07-09,11.92,4.530201342281887,5.620805369127516,28.106151990349815,False,0.1608,1.1596,2,2,2,100.0,31.73452566150914,49.39236111111112,3.469798657718113,4.530201342281887,历史2/2次成功; 当前距低点4.53%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
75,76.91851805158822,76.66911250488559,002612,朗姿股份,bottom_area,2024-07-10,13.28,2024-07-09,12.79,3.8311180609851467,5.082095387021114,32.896117523609654,False,0.4539,1.025,2,2,2,100.0,17.118611203934037,20.77294685990338,4.168881939014853,3.8311180609851467,历史2/2次成功; 当前距低点3.83%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
76,76.88566123622867,74.78625243014525,300741,华宝股份,bottom_area,2024-07-10,14.42,2024-07-09,14.06,2.560455192034135,3.6984352773826425,32.011605415860735,False,0.0,0.1619,1,1,1,100.0,8.0865068171133,8.0865068171133,5.4395448079658655,2.560455192034135,历史1/1次成功; 当前距低点2.56%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
77,76.87063539536912,71.50957870862797,688215,瑞晟智能,bottom_area,2024-07-10,16.54,2024-07-10,16.5,0.24242424242423727,4.242424242424238,31.19266055045872,False,-3.0481,0.5929,2,2,2,100.0,17.915623555673264,18.13676907829534,7.757575757575763,0.24242424242423727,历史2/2次成功; 当前距低点0.24%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
78,76.83032567567571,74.80847500000003,002430,杭氧股份,bottom_area,2024-07-10,19.24,2024-07-10,18.75,2.6133333333333253,6.026666666666661,31.19266055045872,False,0.1041,0.7324,1,1,1,100.0,8.854166666666677,8.854166666666677,5.386666666666675,2.6133333333333253,历史1/1次成功; 当前距低点2.61%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
79,76.5814403377251,73.09652390567514,300751,迈为股份,bottom_area,2024-07-10,105.53,2024-07-10,103.89,1.5785927423236121,5.322937722591203,29.566101694915254,False,-1.0223,1.0548,1,1,1,100.0,9.439329882650446,9.439329882650446,6.421407257676388,1.5785927423236121,历史1/1次成功; 当前距低点1.58%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
80,76.43534732751394,71.67570569446944,000620,盈新发展,bottom_area,2024-07-10,1.53,2024-07-10,1.52,0.6578947368421059,3.947368421052635,30.59360730593607,False,-3.7736,0.7372,5,6,5,83.33333333333334,26.67942129643067,58.4192439862543,7.342105263157894,0.6578947368421059,历史5/6次成功; 当前距低点0.66%; 最新日涨幅-3.77%; 状态bottom_area; 底部未确认
81,76.30018070191863,74.3992981114277,000597,东北制药,bottom_area,2024-07-10,3.82,2024-07-09,3.72,2.688172043010743,5.107526881720428,29.00763358778626,False,-0.5208,0.4473,2,2,2,100.0,13.378120266087073,16.59751037344398,5.311827956989257,2.688172043010743,历史2/2次成功; 当前距低点2.69%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
82,76.25822451500855,74.18667895823658,002511,中顺洁柔,bottom_area,2024-07-10,6.79,2024-07-09,6.62,2.567975830815709,4.380664652567976,27.012127894156563,False,-0.2937,0.4763,2,2,2,100.0,10.761633615572027,12.93532338308459,5.432024169184292,2.567975830815709,历史2/2次成功; 当前距低点2.57%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
83,76.15174908788413,77.28850092276188,688151,华强科技,bottom_area,2024-07-10,11.64,2024-07-09,11.11,4.770477047704781,6.210621062106222,27.051871306631654,False,0.3448,0.7989,2,2,2,100.0,31.9633795243483,32.022471910112344,3.229522952295219,4.770477047704781,历史2/2次成功; 当前距低点4.77%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
84,75.94287468013026,74.12477194222947,605123,派克新材,bottom_area,2024-07-10,48.37,2024-07-09,47.08,2.740016992353439,5.352591333899752,31.649245063879206,False,-1.3461,0.8358,2,2,2,100.0,12.537691853738242,15.71713589004656,5.259983007646561,2.740016992353439,历史2/2次成功; 当前距低点2.74%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
85,75.83074431984762,70.29501211573361,601699,潞安环能,bottom_area,2024-07-10,16.64,2024-07-10,16.63,0.06013229104029804,4.570054119061946,30.534670008354226,False,-4.8599,0.8486,1,1,1,100.0,25.817815802717657,25.817815802717657,7.939867708959703,0.06013229104029804,历史1/1次成功; 当前距低点0.06%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
86,75.81477208177127,75.45796241630451,002254,泰和新材,bottom_area,2024-07-10,8.29,2024-07-09,7.99,3.7546933667083717,5.757196495619513,31.416309012875537,False,-0.2407,0.8192,2,2,2,100.0,32.14335103440648,38.58695652173914,4.245306633291628,3.7546933667083717,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
87,75.56987593140418,72.51350098519957,300622,博士眼镜,bottom_area,2024-07-10,11.54,2024-07-09,11.33,1.8534863195057287,4.148278905560464,30.49079754601227,False,-1.114,0.6077,1,1,1,100.0,9.674461256304461,9.674461256304461,6.146513680494271,1.8534863195057287,历史1/1次成功; 当前距低点1.85%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
88,75.17243893618434,74.47546103667135,002677,浙江美大,bottom_area,2024-07-10,7.95,2024-07-09,7.68,3.515625000000006,5.078125000000008,27.20379146919432,False,0.1259,0.3697,1,1,1,100.0,18.124118476727787,18.124118476727787,4.484374999999994,3.515625000000006,历史1/1次成功; 当前距低点3.52%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
89,75.05885626688408,72.44978835978837,002060,广东建工,bottom_area,2024-07-10,3.31,2024-07-09,3.24,2.1604938271604888,3.703703703703693,27.67857142857143,False,-1.194,0.6969,1,1,1,100.0,13.095238095238093,13.095238095238093,5.839506172839512,2.1604938271604888,历史1/1次成功; 当前距低点2.16%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
90,75.03513245411172,70.63473853034871,002172,澳洋健康,bottom_area,2024-07-10,2.35,2024-07-09,2.33,0.858369098712447,5.150214592274683,30.03003003003003,False,-1.6736,0.907,4,5,4,80.0,20.54741976028543,29.824561403508774,7.141630901287553,0.858369098712447,历史4/5次成功; 当前距低点0.86%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
91,74.81250847428821,75.30022987567114,000862,银星能源,bottom_area,2024-07-10,4.57,2024-07-09,4.38,4.337899543379004,4.794520547945204,31.562500000000004,False,0.6608,0.8967,1,1,1,100.0,32.63785394932937,32.63785394932937,3.662100456620996,4.337899543379004,历史1/1次成功; 当前距低点4.34%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
92,74.70645664408868,73.91799799876848,600161,天坛生物,bottom_area,2024-07-10,23.7,2024-07-05,22.91,3.448275862068962,5.412483631601914,29.42082563154652,False,-0.7953,0.3191,1,1,1,100.0,36.77455357142857,36.77455357142857,4.551724137931038,3.448275862068962,历史1/1次成功; 当前距低点3.45%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
93,74.53977505571324,71.86061165133488,002706,良信股份,bottom_area,2024-07-10,6.33,2024-07-08,6.2,2.0967741935483852,5.483870967741932,29.943502824858754,False,-0.7837,1.2446,3,4,3,75.0,13.31320867002797,14.727153188691638,5.903225806451615,2.0967741935483852,历史3/4次成功; 当前距低点2.10%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
94,74.53774429731529,73.96551822508683,600129,太极集团,bottom_area,2024-07-10,27.92,2024-07-09,26.95,3.5992578849721797,6.122448979591845,30.2355682112348,False,-0.0358,1.1347,2,2,2,100.0,22.21411937001825,29.540598290598297,4.40074211502782,3.5992578849721797,历史2/2次成功; 当前距低点3.60%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
95,74.52793917001787,74.15382975862302,603057,紫燕食品,bottom_area,2024-07-10,14.43,2024-07-09,13.91,3.7383177570093427,5.176132278936022,31.81372549019607,False,0.6978,1.3025,1,1,1,100.0,19.124700239808163,19.124700239808163,4.261682242990657,3.7383177570093427,历史1/1次成功; 当前距低点3.74%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
96,74.36828226594398,70.16362392069637,001226,拓山重工,bottom_area,2024-07-10,21.76,2024-07-10,21.55,0.9744779582366629,6.914153132250572,27.854034147974556,False,-5.1025,16.5551,2,2,2,100.0,19.652869169225628,25.473251028806576,7.025522041763338,0.9744779582366629,历史2/2次成功; 当前距低点0.97%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
97,74.19194669360772,69.39784859634818,002557,洽洽食品,bottom_area,2024-07-10,26.67,2024-07-09,26.53,0.5277044854881288,2.7516019600452335,31.001300390117038,False,-0.7074,0.8686,1,1,1,100.0,16.510832383124292,16.510832383124292,7.472295514511871,0.5277044854881288,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
98,73.92829797031662,72.75767174338395,002121,科陆电子,bottom_area,2024-07-10,3.58,2024-07-09,3.47,3.1700288184438,4.899135446685877,30.18108651911468,False,-0.2786,0.4396,2,2,2,100.0,10.458803491590388,11.826697892271683,4.8299711815562,3.1700288184438,历史2/2次成功; 当前距低点3.17%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
99,73.87669565217392,68.40434782608696,000629,钒钛股份,bottom_area,2024-07-10,2.36,2024-07-10,2.36,0.0,4.237288135593224,28.484848484848484,False,-4.8387,0.9002,1,1,1,100.0,27.173913043478265,27.173913043478265,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
100,73.79356463152213,71.57430149314787,688186,广大特材,bottom_area,2024-07-10,9.34,2024-07-09,9.12,2.4122807017543932,4.495614035087722,29.792147806004625,False,-1.2685,1.1107,1,1,1,100.0,11.474739210472489,11.474739210472489,5.587719298245607,2.4122807017543932,历史1/1次成功; 当前距低点2.41%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
101,73.59423986595456,68.83206315673958,600256,广汇能源,bottom_area,2024-07-10,5.77,2024-07-10,5.74,0.5226480836236822,2.9616724738675946,30.843373493975907,False,-4.1528,1.7556,1,1,1,100.0,23.62204724409449,23.62204724409449,7.477351916376318,0.5226480836236822,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
102,73.58550430177137,68.97370460048425,000930,中粮科技,bottom_area,2024-07-10,4.75,2024-07-10,4.72,0.6355932203389884,2.5423728813559343,28.915662650602407,False,-2.4641,0.8703,1,1,1,100.0,15.552995391705066,15.552995391705066,7.364406779661012,0.6355932203389884,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
103,73.34128633275806,71.49680840898235,002035,华帝股份,bottom_area,2024-07-10,6.14,2024-07-09,5.98,2.675585284280924,5.685618729096987,32.19954648526077,False,-1.2862,1.9258,1,1,1,100.0,14.285714285714274,14.285714285714274,5.324414715719077,2.675585284280924,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
104,72.87878683939078,68.39618191569257,603010,万盛股份,bottom_area,2024-07-10,8.63,2024-07-09,8.57,0.7001166861143582,2.6837806301050224,27.18776550552251,False,-0.8046,0.2441,1,1,1,100.0,13.238967527060783,13.238967527060783,7.299883313885642,0.7001166861143582,历史1/1次成功; 当前距低点0.70%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
105,72.87305241284723,68.74460904240989,002572,索菲亚,bottom_area,2024-07-10,14.6,2024-07-09,14.46,0.9681881051175573,3.6652835408022084,32.869080779944284,False,-0.6127,1.1496,1,1,1,100.0,18.398268398268392,18.398268398268392,7.031811894882443,0.9681881051175573,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
106,72.86952286475692,68.1568801300839,600295,鄂尔多斯,bottom_area,2024-07-10,9.58,2024-07-10,9.53,0.524658971668423,4.40713536201469,29.250185597624355,False,-3.2323,0.3445,1,1,1,100.0,20.016680567139286,20.016680567139286,7.475341028331576,0.524658971668423,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
107,72.60384613618743,68.30180985108821,002320,海峡股份,bottom_area,2024-07-10,4.89,2024-07-09,4.85,0.8247422680412378,4.12371134020619,27.28635682158921,False,-2.2,0.6785,1,1,1,100.0,14.259259259259249,14.259259259259249,7.175257731958762,0.8247422680412378,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
108,72.57545326670979,69.47373631399432,002573,清新环境,confirmed_rebound,2024-07-10,3.53,2024-07-10,3.47,1.7291066282420635,8.069164265129677,28.453608247422675,False,-6.366,1.3828,1,1,1,100.0,12.237093690248559,12.237093690248559,6.2708933717579365,1.7291066282420635,历史1/1次成功; 当前距低点1.73%; 最新日涨幅-6.37%; 状态confirmed_rebound; 底部未确认
109,72.52504905979546,71.98704065072164,001324,长青科技,bottom_area,2024-07-10,15.2,2024-07-09,14.67,3.6128152692569824,5.5896387184730765,31.735691019078637,False,-0.9772,0.7776,2,2,2,100.0,11.743330454986909,13.057213057213065,4.387184730743018,3.6128152692569824,历史2/2次成功; 当前距低点3.61%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
110,72.28146738904483,71.76712004393686,001308,康冠科技,bottom_area,2024-07-10,21.99,2024-07-09,21.22,3.6286522148916096,5.372290292177194,29.101236217841635,False,-0.1816,2.0418,1,1,1,100.0,27.421758569299566,27.421758569299566,4.371347785108391,3.6286522148916096,历史1/1次成功; 当前距低点3.63%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
111,72.23856819483653,73.08682984694616,002571,德力股份,bottom_area,2024-07-10,3.86,2024-07-05,3.69,4.607046070460703,7.3170731707317085,28.488372093023255,True,-1.2788,3.7001,2,2,2,100.0,20.649972513960012,28.291814946619215,3.3929539295392974,4.607046070460703,历史2/2次成功; 当前距低点4.61%; 最新日涨幅-1.28%; 状态bottom_area; 底部已确认
112,72.08538293704818,67.71280925871466,000568,泸州老窖,bottom_area,2024-07-10,133.5,2024-07-09,132.51,0.7471134254018634,3.5921817221341934,32.88933907318308,False,-1.8021,0.6361,1,1,1,100.0,10.141010046402663,10.141010046402663,7.252886574598137,0.7471134254018634,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
113,71.33813692285428,72.72334346504562,000516,国际医学,bottom_area,2024-07-10,4.62,2024-07-09,4.4,4.999999999999994,6.363636363636349,30.926216640502354,False,1.9868,0.6722,1,1,1,100.0,26.89969604863221,26.89969604863221,3.000000000000006,4.999999999999994,历史1/1次成功; 当前距低点5.00%; 最新日涨幅1.99%; 状态bottom_area; 底部未确认
114,71.18967428227646,70.9793650524913,002416,爱施德,bottom_area,2024-07-10,8.91,2024-07-05,8.58,3.846153846153847,5.9440559440559415,29.901960784313726,False,-1.0,0.6216,2,2,2,100.0,9.185999041516526,9.811320754716984,4.153846153846153,3.846153846153847,历史2/2次成功; 当前距低点3.85%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
115,71.18421639344264,65.91131147540985,000068,华控赛格,bottom_area,2024-07-10,2.46,2024-07-10,2.46,0.0,3.2520325203252063,29.914529914529915,False,-4.2802,1.2302,1,1,1,100.0,13.7704918032787,13.7704918032787,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.28%; 状态bottom_area; 底部未确认
116,71.07855239204349,67.327644953448,001914,招商积余,bottom_area,2024-07-10,9.42,2024-07-10,9.31,1.1815252416756115,3.5445757250268537,28.052550231839252,False,-1.0504,0.6932,2,3,2,66.66666666666666,12.445461493557683,16.03206412825651,6.818474758324388,1.1815252416756115,历史2/3次成功; 当前距低点1.18%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
117,71.06991356189758,70.33223866790009,300568,星源材质,bottom_area,2024-07-10,7.78,2024-07-09,7.52,3.4574468085106473,6.250000000000008,27.6923076923077,False,-0.3841,1.1195,1,1,1,100.0,17.608695652173925,17.608695652173925,4.542553191489353,3.4574468085106473,历史1/1次成功; 当前距低点3.46%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
118,70.41661929483514,69.49353535353536,002438,江苏神通,bottom_area,2024-07-10,10.6,2024-07-09,10.26,3.3138401559454174,6.14035087719299,28.401953942777393,False,-1.487,0.7813,1,1,1,100.0,11.33919843597263,11.33919843597263,4.686159844054583,3.3138401559454174,历史1/1次成功; 当前距低点3.31%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
119,70.33780798696763,66.00902419245845,002335,科华数据,bottom_area,2024-07-10,18.75,2024-07-10,18.62,0.6981740064446778,6.605800214822772,32.24163027656477,False,-3.3505,2.6045,1,1,1,100.0,10.596026490066222,10.596026490066222,7.3018259935553225,0.6981740064446778,历史1/1次成功; 当前距低点0.70%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
120,70.24827735922806,68.8540541873026,300558,贝达药业,bottom_area,2024-07-10,31.33,2024-07-09,30.43,2.957607624055204,4.699309891554386,31.954382826475847,False,0.256,1.0855,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,5.042392375944796,2.957607624055204,历史2/3次成功; 当前距低点2.96%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
121,69.9179946170553,65.98340219046396,600230,沧州大化,bottom_area,2024-07-10,9.19,2024-07-10,9.1,0.9890109890109874,5.384615384615387,28.62745098039216,False,-4.3704,1.1453,1,1,1,100.0,14.02337228714524,14.02337228714524,7.010989010989014,0.9890109890109874,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
122,69.6035133137858,69.17180277166477,603357,设计总院,bottom_area,2024-07-10,8.46,2024-07-09,8.16,3.6764705882353024,5.8823529411764754,27.978817299205648,False,-0.7042,1.4025,1,1,1,100.0,14.054600606673395,14.054600606673395,4.323529411764698,3.6764705882353024,历史1/1次成功; 当前距低点3.68%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
123,69.48527290183127,70.58586385188445,688333,铂力特,bottom_area,2024-07-10,47.87,2024-07-03,45.67,4.817166630172971,7.9045325158747515,27.009749081029245,True,-0.5402,0.625,2,2,2,100.0,9.779590154187225,11.008064516129037,3.182833369827029,4.817166630172971,历史2/2次成功; 当前距低点4.82%; 最新日涨幅-0.54%; 状态bottom_area; 底部已确认
124,68.05434639470221,69.26280897454893,688061,灿瑞科技,bottom_area,2024-07-10,24.76,2024-07-08,23.6,4.915254237288136,6.652542372881356,29.845422116527942,False,-0.7615,2.2697,2,2,2,100.0,13.062304492289648,15.713159968479115,3.084745762711864,4.915254237288136,历史2/2次成功; 当前距低点4.92%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
125,67.619440623578,65.51103935691854,300593,新雷能,bottom_area,2024-07-10,8.7,2024-07-09,8.5,2.35294117647058,7.176470588235287,31.945556445156125,True,-3.2258,1.8756,2,3,2,66.66666666666666,18.059562218305352,25.499655410062033,5.64705882352942,2.35294117647058,历史2/3次成功; 当前距低点2.35%; 最新日涨幅-3.23%; 状态bottom_area; 底部已确认
126,67.53257184880012,65.96566434314784,600141,兴发集团,bottom_area,2024-07-10,18.49,2024-07-08,17.99,2.7793218454697057,5.336297943301839,27.547321788159486,False,-0.3235,0.7468,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,5.220678154530295,2.7793218454697057,历史2/3次成功; 当前距低点2.78%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
127,66.0777198878871,66.70306108556426,300730,科创信息,bottom_area,2024-07-10,10.24,2024-07-10,9.8,4.489795918367342,6.734693877551022,29.94996426018584,False,-4.7442,17.2159,1,1,1,100.0,20.966643975493536,20.966643975493536,3.510204081632658,4.489795918367342,历史1/1次成功; 当前距低点4.49%; 最新日涨幅-4.74%; 状态bottom_area; 底部未确认
128,65.85458363683166,66.3890543001072,301538,骏鼎达,confirmed_rebound,2024-07-10,93.31,2024-07-09,89.36,4.420322291853181,8.258728737690237,32.69563907509227,True,-1.8306,10.1308,1,1,1,100.0,9.233274868454028,9.233274868454028,3.5796777081468187,4.420322291853181,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-1.83%; 状态confirmed_rebound; 底部已确认
129,65.39841007255654,62.82636363636364,600058,五矿发展,bottom_area,2024-07-10,6.39,2024-07-09,6.27,1.913875598086126,4.465709728867628,28.91156462585035,False,-1.2365,0.3204,1,2,1,50.0,99.54954954954954,99.54954954954954,6.0861244019138745,1.913875598086126,历史1/2次成功; 当前距低点1.91%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
130,65.24851777138379,65.11064629311304,002623,亚玛顿,bottom_area,2024-07-10,15.49,2024-07-09,14.91,3.890006706908116,6.2374245472837,27.831558567279767,False,0.5844,0.5537,2,3,2,66.66666666666666,11.253736119337951,11.601884570082444,4.109993293091884,3.890006706908116,历史2/3次成功; 当前距低点3.89%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
131,64.67050970358237,65.90037676609106,002159,三特索道,confirmed_rebound,2024-07-10,12.86,2024-06-24,12.25,4.979591836734689,9.71428571428571,27.471876850207227,True,-2.2053,1.5697,1,1,1,100.0,13.461538461538462,13.461538461538462,3.0204081632653113,4.979591836734689,历史1/1次成功; 当前距低点4.98%; 最新日涨幅-2.21%; 状态confirmed_rebound; 底部已确认
132,63.87047892176733,62.652947317197125,002705,新宝股份,bottom_area,2024-07-10,13.05,2024-07-09,12.67,2.9992107340173697,4.340962904498822,29.806094182825486,False,-0.2294,0.5356,2,3,2,66.66666666666666,9.593984538118622,10.808080808080812,5.000789265982631,2.9992107340173697,历史2/3次成功; 当前距低点3.00%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
133,60.25991595078854,58.45561660365218,601636,旗滨集团,bottom_area,2024-07-10,6.35,2024-07-09,6.2,2.4193548387096686,4.5161290322580685,27.57009345794393,False,0.316,0.9155,1,2,1,50.0,10.224438902743147,10.224438902743147,5.580645161290332,2.4193548387096686,历史1/2次成功; 当前距低点2.42%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
